"id","location_name","rate","member","review","date"
1223,오죽헌,"5.0",커플,문화유적지 입장료 삼천원이구요 오죽헌 뿐만 아니라 박물관까지 구경할 수 있어요 부지가 꽤 넓은 편이라 날씨 좋은 날 산책으로도 좋을 것 같아요,"20160123"
1224,오죽헌,"2.0",커플,"크지않고 작습니다. 의외로 오죽헌은 작습니다. 옆에 박물관 같은게 있는데, 오죽헌 자체만으로는 작습니다. 오죽헌 주변에 다른것도 있으니 주말에 하루정도 한적하게 산책하시기에는 그럭저럭..","20160118"
1225,오죽헌,"4.0",개인,"생각하기 좋은 여러 생각들을 정리하기에 좋은 장소
시간때를 잘 못맞추면 단체 관광객의 소란스러운 소리와 함께 해야할 수도 있으나 움직이는 속도를 늦추면 자연스레 지나감","20151116"
1226,오죽헌,"4.0","",이률곡선생이 태어나신 곳 한적함을 느낄 수 있는 조용한 곳이다 문화 해설 가이드도 잘 되있어 단체단위가 많다. 입장료도 저렴하다.,"20151103"
1227,오죽헌,"5.0",커플,"신사임당과 율곡이이의 정신을 배울 수 있는 곳! 이득을 보거든 옳은 것을 생각하라는 율곡이이선생의 정신을 배울 수 있는 오죽헌!
더운 날 가서 걸을때마다 땀이 쏟아졌지만 맑은 하늘 아래 오죽헌은 정말 멋있었습니다-
오천원 구권에 나왔던 오죽헌을 그대로 담아낼 수 있는 포토스팟에서 사진찍는 재미도 있었고 그 안에 있는 향토민속관과 역사문화관, 시립박물관도 돌아보며 의미있는 시간을 보낼 수 있었답니다 :)","20151026"
1228,오죽헌,"4.0",친구,신사임당의 오죽헌 신사임당과 그 아들로도 유명한 곳입니다. 조용한 한옥과 푸른 나무가 사람을 차분하게 만들어 주는 곳입니다.,"20151016"
1229,오죽헌,"5.0",친구,"신사임당의 생가와 정원을 잘 꾸며놓은 곳 저는 오죽헌 입구에 들어서자마자 감탄을 했습니다. 정말 넓고 아름다운 정원과 집, 건물들이 보였기 때문입니다. 화장실을 제외한 모든 건물이 한옥이고, 곳곳에 박물관이 있습니다. 약 5000평 정도로 정말 넓고 깨끗합니다. 산책하기에 매우 좋습니다.","20151006"
1230,오죽헌,"4.0","","좋아요. 가을에 바람도 솔솔 시원하니 나들이 가기 좋습니다.
제기차기등 체험할수있는 행사도 참여하고 재미있었네요.","20151004"
1231,오죽헌,"4.0",친구,"왠지 모르게 편안한 마음이 드는 곳 비오는 날 방문해서인지 사람도 많지 않고 조용했다. 관광할 것이 많지는 않지만 신사임당과 율곡이이를 생각하니 하나하나 눈이 간다. 배롱나무며, 검은 대나무며 자연과 한옥이 굉장히 아름답게 어우러져 있다.","20151001"
1232,오죽헌,"4.0",친구,한 번 쯤 가볼만한 곳 잠시 산책한다고 생각하고 들려보면 좋아요. 크게 화려하지 않고 고즈넉한 분위기를 느끼기 좋은 곳이에요. 한옥과 자연의 조화가 아름다워요. 꼭 가보세요.,"20150929"
1233,오죽헌,"3.0",가족,"아이들 교육목적이라면 좋지요 우리나라 5만원권 화폐의 주인공인 신사임당이 명 재상인 율곡 이이를 낳아서 기른 곳입니다.
오죽헌, 검은 대나무를 보실 수 있습니다.
여름에 가시면 신사임당이 그린 그림들과 그 실제 식물을 볼 수 있으실 겁니다.
공원을 굉장히 넓게 만들어 두었는데, 실제 살았던 공간은 그렇게 크지 않습니다.
넓은 공간에 비해서는 그렇게 볼 것이 많지는 않았구요.
아이들 교육목적이나 본인이 신사임당과 율곡 이이에 대해서 관심이 많이신 분들이라면 강력추천합니다만, 그냥 관광지로 생각하시면 너무 넓기만하다고 느끼실 수도 있어요.","20150924"
1234,오죽헌,"5.0",가족,"신사임당 오죽헌 강릉여행중 빠져서는 안되는 곳이죠. 일부러 한번은 들러보아야 할 곳으로 보입니다.
과거의 발자취를 느낄수 있는 곳입니다.","20150917"
1235,오죽헌,"3.0",가족,"오래된 고택.. 별로 볼 건 없는.. 예전 건물 그대로 남아있어서 옛 사람들이 얼마나 작은 집에서 살있는지 알 수 있었어요.
생각보다 관광객이 꽤 많았습니다.
3월이라 기대하지 않게 입구에서 흐드리지게 핀 목련을 보아서 오죽헌보다 목련이 더 기억에 남습니다.","20150813"
1236,오죽헌,"4.0",친구,사람은 많아도 넓어서 붐비지 않아요. 성수기때 갔는데 좋았어요. 입장료는 성인 3000원이에요. 깔끔하게 잘 해놓았어요. 안에 박물관도 따로 있어서 둘러보면서 햇빛피하기도 좋아요.,"20150812"
1237,오죽헌,"4.0",가족,아이들이 좋아할만한 곳 여름 휴가 중 별 기대안하고 들렀는데 생각보다 괜찮았음. 특히 신사임당의 여러가지 발자취를 발견할 수 잇어 교육적으로도 괜찮을듯.,"20150804"
1238,오죽헌,"4.0","","가족과 함께 가기 좋은 곳 만약에 강릉이나 근처를 가게 될 일이 있다면 시간을 내서 꼭 방문해 보기를 권하고 싶은 곳입니다.
특히 아이들이 있다면 더더욱 의미 있는 시간을 보낼 수 있는 곳이라 할 수 있겠습니다.
율곡 이이와 신사임당의 유적 외에도 향토, 역사에 관한 다양한 유물들을 관람할 수 있는 유익한 곳입니다.","20130302"
1239,오죽헌,"4.0","","역사적인 양반집 강릉의 이 아름다운 양반(한국 귀족)집은 방문하기에 아주 멋진 장소입니다. 이 집은 신사임당 (1504 - 1551)과 또한 이곳에서 태어난 그의 아들 율곡 이이(학자이자 조선 시기의 정치가)가 살았던 곳으로 가장 유명합니다. 만약 당신이 조선 왕조의 유명한 이 두 인물을 알아볼 시간이 없다면, 돈을 꺼내 보세요! 5,000원짜리 지폐에 그려진 인물이 율곡이고, 50,000원짜리 지폐에 그려진 인물이 그의 어머니인 신사임당입니다.

오죽헌 집은 한국에서 가장 오래된 나무집 중의 하나예요. 내부는 쾌적하고 대나무는 마치 한 폭의 그림과 같아요.","20121203"
1240,오죽헌,"4.0","","5000원 짜리 지폐, 50,000원 짜리 지폐의 초상화 ... 5000원 짜리 지폐의 인물인 학자(아들)과 5000짜리 지폐의 인물인, 한국에서 이상적인 어머니라고 불리는 분(어머니)의 집이 깨끗하게 보존되어 있습니다.
검은 대나무로 둘러 싸여 있기 때문에 오죽헌이라고 불리고 있다고 합니다.
한국 학생들의 수학 여행 단골 장소인 것 같습니다.","20101213"
1241,오죽헌,"3.0",커플,"아름다운, 하지만 매우 상용화 아름다운, 현대적인 업데이트가 있습니다. 일부 역사 교육 박물관 을 사용할 수 있습니다. 많은 사람들, 사람들이 아주 많고 햇볕이 잘 드는, 많은 그늘 도 제공하고 있지.","20170730"
1242,오죽헌,"4.0",친구,한국 문화를 더 잘 알고 있을 출생 한 유명한 유명한 예술가와 그의 어머니는 6 대 의 않아서 서예 투어는. 해당 작업을 볼 수 있는 여러 표시에 박물관 이 있고 통찰력 투어는 하우징. 더욱 흥미로운 곳은 한국 역사 에 대해,"20170613"
1243,오죽헌,"5.0",개인,"멋진 곳 박물관의 역사를 알 수 있는 yi yulgeok yi, 다이너스티 에서 유명한 한국 학자 6대. 매우 깨끗하고 잘 관리되어 있으며 공원 박물관. 할 가치가 있는 곳이 강릉에 방문.","20160627"
1244,오죽헌,"4.0",가족,"과거에 최대. 정부 관리 들이 얼마나 개방 박물관 유물 캡처 서쪽에서 살아.

것들이 보인 건물, 통로 음들 마다 많은 둘 다 일상 생활에 자연 과학적인 측정.

커피 가게들이 있고 편리한 상점들이 길을 건너 같아.","20151125"
1245,오죽헌,"4.0",커플,"유적지 는 잘 되어 있었어요. 아름다운 정원, 건물 및 충계 에게 잘 유지. 잘 가볼만한 가치가 있습니다. 의 역사를 이들 건축물이 만드는 사람의 차이는 역사가 한국 관련 영향을 국가에 기억을 50 000w 5 000w 노트.","20141014"
1246,강촌 레일 파크,"4.0",커플,"경치좋은 레일바이크 사랑하는사람과 추억을만들고
옛추억을얘기하며달리기에는 좋은곳
오르막은별로없어좋고 내리막도그리
경사가급하지않아 속도가나지않아
다칠위험도없이 별힘들이지안고
타기좋으며 옛경춘선의 아름다운
경치를 사랑하는 사람과 볼수있어좋다","20191201"
1247,강촌 레일 파크,"4.0","",재미있고 신나요 춘천 호수길 따라 레일바이크를 타다보면 경치가 끝내주고 굴을 지날때 마다 신나는 음악을 들려주며 중간에 휴식공간이 있어 커피도 마실 수 있어 좋았어요 내리막길이 많아 힘들이지않고 탈 수 있어요,"20191025"
1248,강촌 레일 파크,"5.0",커플,추천 추천 옆에 김유정도 가깝고 주변이 공원 느낌이어서 놀러온 느낌이 확 납니다. 레일파크만 있는게 아니라 여러가지 구경거리도 있어 좋네요. 사전 예약하셔야 자리가 있습니다,"20190530"
1249,강촌 레일 파크,"4.0",친구,"경치보면서 시원하게, 앉아서 운동도하고 ㅋ 단체로 가면 앞뒤 간격맞춰가며 놀기도 하고 주변의 풍광을 주제삼아 대화하기도 하고 가만히 있으면 언덕길은 저절로 올라가고, 동굴에서 색다른 조명들과 음악들도 보고 듣고... 다만 아쉬운거(?), 좋아진거(?)라면 돌아올땐 버스타야 한다는거죠...
아쉽기도...편하기도...","20190413"
1250,강촌 레일 파크,"5.0",개인,강남스타일 노래나옴 레일바이크 타면 몇가지 동굴이 나오는데 동굴마다 테마가 다 달라요 연기나오는 곳도 있고 반짝반짝 불빛나오는 곳도 있고 강남스타일 싸이 노래 크게 틀어논곳도 있어요. 기대도 안하고 갔는데 진짜 재밌었어요!,"20180909"
1251,강촌 레일 파크,"4.0",커플,재밋어요 사실 별로 기대 안하고 갔는데 기대 이상이엇어요~날 좋을때 가는걸 추천합니다.너무더우면 힘들수잇을거같아요.가평역.김유정역.출발지가 여러군데인거같은데 코스도 다르고 가격도 다르니 찾아보고가세요~풍경보는재미도잇고 내리막길에서는 속도감도잇어서 즐겁게놀앗아요.데이트로도좋고 아이들과함께.가족과함께해도 너무좋을코스입니다,"20180516"
1252,강촌 레일 파크,"5.0",가족,"잼난 레일바이크 아이들이 키가 작아 발이 안 닿아 엄마 혼자
굴려야했지만~~강가를 바라보며 힘든줄 모르고 마냥 재미있었네요~
오르막은 자동으로 올라가니 걱정 마세요","20180512"
1253,강촌 레일 파크,"5.0",친구,"재미집니다 가면 외국인들도 많이 오더라구요, 다만 앞에 레일이 느리다며 조금 기다렸다가 간격을 두고 가는 게 더 재밌기도 하고 덜 힘드실거예요.","20180116"
1254,강촌 레일 파크,"4.0",가족,"대체로 추천 가을이라 단풍이들어 풍경이 너무 좋았어요 내리막길 타는것도 시원하고 재밌엇습니다
근데 김유정역에서 쉬라더니 쉬는시간을 5분밖에 안줘서; 화장실 다녀오니 끝이었네요","20171130"
1255,강촌 레일 파크,"5.0",친구,가장 뷰 좋은 레일바이크 바이크 타는 내내 지루할 틈이 없습니다. 계속 너무 아름다운 풍경들이 나와 즐거웠네요!! 다음에 한번 더 방문하고싶습니다,"20171118"
1256,강촌 레일 파크,"4.0",비지니스,낭만의 레일바이크 초반에 계속 내리막이라 그리 힘들지 않습니다. 중간지점에 내려서 강촌역까지 기차를 타고 가는데 옛 경춘선의 낭만이 느껴집니다.,"20171114"
1257,강촌 레일 파크,"4.0",친구,"춘천에서 자연을 느낄 수 있는 ~ 김유정역, 강촌역, 백양리역 까지 이어지는 레일 바이크

김유정역에서 타서 강촌역까지 가는것이 더 재미있습니다. ~

강촌역에서는 버스타고 김유정 역으로 무료로 돌아오시면 되더라구요 ~","20171102"
1258,강촌 레일 파크,"4.0",개인,레일바이크를 안타도 좋은곳 레일바이크를 타지 않아도 공원자체가 잘 꾸며져 있어서 구경하는 즐거움이 있었습니다. 경춘선 지하철로 이동이 가능해서 서울에서 가기 좋았습니다.,"20170327"
1259,강촌 레일 파크,"4.0",가족,"북한강을 바라보면서 즐기는 레일바이크 북한강변을 보면서 달리는 레일바이크 ....
레일바이크 타고 낭만열차타고 춘천을 돌아보다.......
추천합니다.","20160904"
1260,강촌 레일 파크,"4.0",커플,"강촌 레일 파크 한겨울에 레일바이크 타러 레일 파트에 갔습니다.
2인 기준으로 타는데요~
처음에는 엄청 춥더니만
직접 내발로 패달을 밟아야 하니
패달 밟다보니 한겨울이 무색할 정도로 땀났어요
옆에 강도 흐르고 시골 풍경도 볼 수 있어서
잼있고 좋았어요
터널에 들어가면 음악도 나오고 이야기도 나오고
신기했습니다.
","20160721"
1261,강촌 레일 파크,"5.0",커플,"재미있고,신나는 레일바이크 맑은 공기와 아름다운자연을 즐길수 있는 강촌 레일바이크?김유정역에서 출발하는 레일바이크가 내리막길이라,강촌역출발보다 흴씬 힘이 덜 들어서 좋다~","20160717"
1262,강촌 레일 파크,"3.0",가족,너무 긴 감이 있는 것 같아요 친구랑 같이 타서그런지 조금 힘들었고 길다 보니깐 다리도 아프고 좀 힘들었어요 연인이랑 가면 재밌을 겁니다,"20160411"
1263,강촌 레일 파크,"4.0","","레일바이크를 타면서 춘천의 낭만을 느껴요~~ 텔레비전에 나오는 레이바이크 타는 모습을 보았는데 한 번 타보고 싶으시다는 어머님 말씀!
그리하여 어머님 생신을 맞아 가족들 모두 춘천 레일바이크 한 번 타고 저녁 식사를 하며 즐거운 시간 보냈습니다.
김유정역에서 출발하여 강촌역까지 가는 코스!
춘천에 여행하신다면 가족끼리 한번 쯤 페달 밟으며 춘천의 산, 강을 느끼는 체험 코스로 추천합니다~~","20160201"
1264,강촌 레일 파크,"4.0",친구,자전거타고 오기 좋아요 호수공원에서 자전거 빌려서 오기 편합니다. 와서 볼것과 즐길것도 많아서 연인들의 데이트 코스로 추천합니다~,"20160128"
1265,강촌 레일 파크,"5.0",가족,"가족과 함께 하는 나들이 멋진 풍경과 건강한 나들이가 될수 있는곳 가족과 함께 해서 더 즐거웠던 강촌 레일바이크
자동차 없이도 경춘선 김유정 역을 통해서 갈 수 있는 좋은 장소 강력 추천해요!","20151222"
1266,강촌 레일 파크,"4.0",커플,"진정한 자연을 느끼고 싶다면!! 멋진 자연경관과 맑은 공기!! 너무 좋았습니다!
중간에 한번 쉬긴하는데 한 10분쯤 쉬고 다시 출발합니다ㅋㅋ
제가 듣기론 국내에서 꽤 긴 코스의 레일바아크로 알고 있어요!
처음엔 패기롭게 출발했는데 중간부터 화장실 가고 싶어서 혼났네요ㅋㅋㅋㅋㅋ
꼭 처음에 화장실 들렸다 가시길.. 중간에 끼면 쉬지도 빨리가지도
못하는 불상사가 있습니다..ㅋㅋㅋ
풍경이 너무 좋았어요!! 다시 한번 또 타고싶네요!","20151012"
1267,강촌 레일 파크,"5.0","","가을여행 추천 봄,가을 여행하기 좋은 강촌...대학생들 엠티장소로 유명해서 사람이 늘 많긴 하지만..가족단위 여행하기도 좋은 곳입니다.","20150921"
1268,강촌 레일 파크,"5.0","",시원한 가을에 정취를 느껴보세요. 시원한 가을에 정취를 느껴보세요. 꼭 타보세요. 김유정역에서 강촌으로 가는 편이 더 좋은것 같아요.,"20150920"
1269,강촌 레일 파크,"4.0",커플,"완전 덥고 추울때 빼고는 강추 가을에는 정말 좋은것 같네요.
단풍이 들때 무릎담요 하나 들고 시원하게 발 구르면서 탈 수 있는 곳이에요.
경치 구경에 시간가는줄 모르고 기분좋은 산책처럼 볼 수 있지만 완전 전동이 아니기 때문에 ㅠㅠ 오르막에서만 전동이고 나머지는 발을 굴러서 직접 가야한다는 단점이 있어요.
제주도처럼 그냥 전동이면 좋을텐데 하고 생각해 봅니다.
가격대비 좀 비싼 편이기는 하지만 그래도 경험해 볼 만 하다고 생각해요.
가족끼리 즐겁게 탈 수 도 있구요. 연인끼리 소근소근 탈 수 있어서 좋은것 같습니다.","20150909"
1270,강촌 레일 파크,"5.0",개인,자전거와 함께하는 자연여행 폐선로를 이용해 관광지를 만들었다는게 참 흥미롭습니다. 자연의 경치를 느끼기 정말 좋습니다. 조금 힘들긴 해도 가족과 함께 걷는다면 좋을 것 같습니다.,"20150908"
1271,강촌 레일 파크,"2.0",친구,가격대비글쎄? 한번은 타볼만한대 거리도예전보다 많이짧아지고 강촌부터 시작하는 코스는 너무힘듬 딱 한번만 타볼만함,"20150818"
1272,강촌 레일 파크,"3.0","",썬크림 꼭 바르시고 긴팔입고 탑승하세요 아직은 더우니까 가을에 타러 오시면 어떨까요? 혹시 지금 타신다면 꼭 썬크림 꼭 바르시고 긴팔입고 탑승하세요.,"20150811"
1273,강촌 레일 파크,"5.0","","최고! 봄에 다녀왔습니다. 오르막길에선 자동으로 움직여서 딱히 페달을 밟느라 힘들지는 않습니다. 경치가 너무 좋고, 덥지도 않습니다. 벚꽃이나 단풍 시즌에 가면 훨씬 더 좋을듯!","20150715"
1274,강촌 레일 파크,"3.0",친구,예약은 필수 관광객이 많은 연휴에 방문을 하였다가 어마어마한 사람들의 수에 놀랐습니다. 사전 여행을 계획하는 분이라면 꼭 예약도 함께 하세요. 아무리 좋았다고 하더라도 너무 오래 기다렸으므로 마이너스 평 입니다.,"20150528"
1275,강촌 레일 파크,"4.0","","재밌었어요 오르막길은 자동으로 가서 힘들지 않고 재밌었어요
근처에 김유정 문학촌도 있어서 놀러가기 좋네요.","20141218"
1276,강촌 레일 파크,"4.0","","매우 경치가 좋고 차가운 활동!! 우리 엄마와 함께 강촌 레일 파크에 왔고 우리는 Klook을 사용 하여이 여행을 예약했습니다. 우리는 VR 고글과 함께 갈 수있는 옵션을 제공 받았으므로 우리는 레일 파크를 따라 자전거를 타면서 게임 경험을 할 수 있습니다. 그러나 당신의 목적이 대자연을 즐기는 것이라면 그것을 사용하지 마십시오.

분명히 우리 엄마와 나는이 VR 경험에서 제외했으며 우리는 그것을 후회하지 않았습니다! 우리가 길을 따라 볼 수있는 견해는 굉장히 뛰어 났으며 우리 모두가 자전거를 타는 것은 정말 좋은 운동이었습니다.)

다음과 같은 주요 특징이 있습니다.

 1) 여행자를 대량으로 석방함에 따라 교통이 느려질 수 있으므로 모두 동시에 출발하므로 혼잡으로 인해 탑승이 느려질 수 있습니다.

 2) 대화 형 터널이있어 실제로 테크노 노래, 멋진 조명 및 거품을 연주합니다.

전반적으로, 이것은 당신이 그것을 원한다면 흥미로운 가족 유대 활동입니다!
","20200323"
1277,강촌 레일 파크,"4.0","","여행 시간 가치 강촌 레일 자전거 공원은 서울에서 지하철로 약 2 시간 거리에 있습니다. 활동은 다소 독특하고 세 번째 터널 이후의 경치는 훌륭했습니다. 3 개의 터널은 터널을 장식하는 방식이 다릅니다. 3 번째 터널은 VR 터널이며, 우리는 그 장치를 얻지 못했지만 3 번째 터널은 VR 경험이 없으면 여전히 놀랍습니다.","20200306"
1278,강촌 레일 파크,"4.0","","차갑고 느리지 만 꽤 즐겁습니다! 우리는 Klook 일일 투어의 일환으로 여기에 왔습니다. 비록 우리가 오후 12시 타임 슬롯을 가져 갔음에도 불구하고 나는 지난 몇 일 동안 꽤 추웠습니다.

풍경은 그다지 외치지 않았습니다. 그러나 레일 파크는 터널을 더욱 흥미롭게 만들기 위해 특히 많은 노력을 기울였습니다.

우리는 교통 체증이 뒤따 랐습니다. i. 이자형. 그들의 돈의 가치를 얻는 것에 정말로 열중했던 것처럼 보이는 다른 관광객. 이것에 익숙해지기까지 시간이 걸렸지 만, 느리게 진행하는 것도 꽤 즐거울 수 있음을 곧 알게되었습니다.

우리는 끝까지 도착하기 위해 중간에 '로맨틱 기차'로 옮겼습니다. 우리가 기차가 도착하기를 기다리는 동안 길거리 음식 매점과 온수 텐트가있었습니다.

추천!
","20200203"
1279,강촌 레일 파크,"4.0",개인,"서울 밖에서 할 수있는 재미있는 일 나는이 밤, 나미 섬과 아침 진정의 정원으로 당일 치기 여행을했습니다. 재미있는 일입니다. 트레일은 8, 5 km이지만 많은 것이 자동으로 이루어 지므로 페달을 밟지 않아도됩니다. 통과하는 모든 터널에는 테마가 있습니다. 그리고 결국에는 강과 산이 아름답게 보일 것입니다! !","20200120"
1280,강촌 레일 파크,"5.0","",재미있는 강원의 자연을 볼 수있는 즐거운 놀이기구. 도시에서 기차로 1 시간 이상 소요됩니다. 영어로 브리핑을하면 문제가됩니다.,"20200106"
1281,강촌 레일 파크,"4.0",가족,"장난! 길은 경치가 좋았고 우리는 재미있었습니다. 우리는 우리 모두가 가기 위해 열심히 뛰어 들어야한다고 생각했지만, 그것은 편안하고 오히려 힘들지 않은 것으로 판명되었습니다. 뜨거운 수프 파이핑의 어묵은 트레일 끝에서 크게 환영했습니다. 우리는 재미를 가지고 있었다!","20191225"
1282,강촌 레일 파크,"4.0",가족,재미 있고 쉬운 탑승 우리 모두 5 명이 탑승을 즐겼습니다. 절반의 시간으로 노인에게도 쉬웠으며 사이클을 할 필요가 없었습니다. 우리가 방문했을 때 12 월 중순에는 눈이 내리지 않았지만 전망은 여전히 좋았습니다. 타는 것의 끝에 풍경은 또한 멋졌다. 그리고 우리는 먹을 약간의 간식을 살 수 있었다. 기차를 타면 바람으로부터 보호 받거나 바람이 닿을 수있는 대피소 아래에서 쉴 수 있습니다. 차갑게 춥지 만 사진 촬영에는 매우 좋습니다. 버스를 타고 출발 지점으로 돌아 오는 장소까지 약 10 분이 소요되었으며 전체 여행 시간은 2 시간 미만이었습니다.,"20191221"
1283,강촌 레일 파크,"4.0",가족,가족을위한 훌륭한 경험 우리는 레일에서 재미를 가지고 있었고 풍경은 아름답습니다. 매우 추운 날이었고 우리는 우리를 따뜻하게 유지하기 위해 두꺼운 재킷을 입어 기뻤습니다. 길을 따라 떨어지면 물건을 가져올 수 없으므로 소지품을 조심해야합니다. 우리는 휴게소에서 멈춰 섰다. 낭만적 인 버스를 타고 타기 전에 뜨거운 간식을 먹었다. 젊은이와 노인에게 훌륭한 경험입니다.,"20191218"
1284,강촌 레일 파크,"4.0",친구,자전거 기본적으로 좋은 경험입니다. 2 인승 또는 4 인승 자전거가 있습니다. . . 나는 친구가 치마를 입는 원인이되는 유일한 사람입니다. . 꽤 지 쳤지 만 흥미 롭습니다. . . 시도해 볼 가치가 있습니다. . 하하. .,"20191207"
1285,강촌 레일 파크,"5.0",가족,"정말 재밌어요! 우리는 기대했던 것보다 훨씬 더 즐거웠습니다. 이것은 적극 권장됩니다. U 자전거는 매우 쉽게 헤엄 칠 수 있고 저항력이 크지 않기 때문에 매우 적합 할 필요는 없습니다.

길을 따라 아름다운 전망과 4 개의 터널이 즐겁습니다. 4 번째 터널의 VR 고글을 얻으려면 5000 원을 지불하는 것이 좋습니다.

타는 도중에 하차하고 로맨틱 열차가 당신을 데리러 오기를 기다립니다. 이 호텔은 20 분 거리에 있으며, 닫힌 창문, 지붕은 있지만 창문은없고 대피소는 없습니다. 선택은 당신입니다!

시간을 절약 할 수 있다면 적극 권장합니다. 우리는 운전사를 고용했고 근처 알파카 월드에서 시간을 보냈습니다. 그 후 우리는 여기에 왔습니다.
","20191204"
1286,강촌 레일 파크,"4.0","",재미있는 활동 나는 도시 생활에서 벗어나 다른 종류의 활동을 경험할 수있는 좋은 방법 인이 활동을 정말로 즐겼습니다. 각 터널에는 터널을 지날 때마다 기대할 수있는 다른 명소가 있습니다.,"20191118"
1287,강촌 레일 파크,"5.0",커플,"재미 가득한 모험을 위해 Klook에서 구입 한 투어 패키지의 일부로 강촌 레일 파크를 방문했습니다. 우리가 그것을 구글 검색 할 때 대중 교통으로 여기에 도착하는 방법에 대해 확신이 없었기 때문에 여행으로 갔다. 그리고 그것은 꽤 복잡해 보였다.

우리가 갔을 때 날씨가 맑 았지만 여전히 0도 정도 추웠으며 대부분의 자전거를 타더라도 터널을 통해 자전거를 타는 경우 바람이 불 수 있으므로 충분히 따뜻해야합니다.

 자전거 타는 동안 놀라운 전망을 얻으려면 10/10, 마지막 터널에 VR 고글을 임대하는 것이 좋습니다.

탈것 후에는 기차를 되 찾아야합니다. 이 열차는“로맨틱 열차 (Romantic Train)”라고 불리며, 실내 열차 객실에서 짜내는 것은 로맨틱하지 않습니다. 아마도 실외 오두막에 있기에는 너무 추웠 기 때문일 것입니다.
","20191115"
1288,강촌 레일 파크,"4.0",친구,재미있는 경험! 도시에서 멀리 떨어져있어 교통편이 포함 된 현지 투어에 참여했습니다. 심지어 터널에서도 풍경이 훌륭합니다. 장식이 있습니다!,"20191109"
1289,강촌 레일 파크,"5.0",친구,레일 바이크로 석양을 쫓아 가기 530 pm에 마지막 슬롯을 예약했습니다. 우리가 경로를지나 자전거를 타고 아름다운 일몰을 잡을 수 있었기 때문에 좋았습니다. 클래식에서 로맨틱 한 음악까지 다양한 음악 테마의 터널을 통과했습니다. 댄스 팝은 우리가 메가 빨간 기차를 되찾기 전에 40 분 경로를 살 렸습니다. 실제로 많은 사이클을 할 필요가 없기 때문에 적합하지 않은 경우에도 쉬운 활동. 대부분의 시간 동안 계속 움직이게하는 엔진이 있습니다.,"20191030"
1290,강촌 레일 파크,"4.0","","서울에서 새로운 경험 남이섬 여행 패키지의 일부였습니다.
우리는 2 인승을 가지고 10 월에 갔다.
늦은 자정에는 날씨가 매우 추우므로 두꺼운 재킷을 착용하고 승차 전에 화장실에 가십시오. 부부와 가족에게 이것을 추천합니다

누구나 가벼운 터널에서 노래 이름이 무엇인지 알고 있습니까?","20191019"
1291,강촌 레일 파크,"5.0",가족,아마도 한국 여행 중 하이라이트! 타는 것은 쉬웠다. 그리고보기는 훌륭했다. 전체 경험은 굉장했고 가족과 함께 여행을 즐겼습니다.,"20191007"
1292,강촌 레일 파크,"4.0",친구,"친구들과 매우 재미있는 활동 버려진 철도를 따라 자전거를 타는 것은 재미있는 활동이자 새로운 경험이었습니다. 자전거는 편안했고 전망은 충격적이었습니다. 터널도 보았습니다. 특히 오르막 오르기에는 약간의 운동 이었지만 너무 나쁘지 않고 관리가 용이했습니다.

친구 나 가족에게 권장되지만 어린 아이나 노인과 함께 여행하는 경우 페달을 밟아야 할 수도 있으므로 빠르지 않았습니다.","20190902"
1293,강촌 레일 파크,"5.0","","약간의 운동으로 재미 있고 편안합니다. 이 장소는 항상 방문객들로 붐비기 때문에 미리 예약 하거나이 매력에 빠르는 것이 좋습니다. 우리는 투어 패키지의 일부로 에어 라이드 액티비티와 Ktourstory를 통해 판매했습니다.
레일 바이크는이 지역의 오래된 레일 트랙에서 운행됩니다. 좌석 수는 4 명이므로 1 명 또는 2 명인 경우 다른 손님과 탑승을 공유 할 수 있습니다.
터널 입구 앞에 포토 스팟이 있습니다. 트레일 끝에 좋은 기념품 사진을 얻을 수 있도록 카메라를보고 미소를 지으십시오. 기념품 사진을 구매하는 것은 선택 사항이지만 사진 품질은 좋습니다.
터널은 즐거움을 위해 거품, 별 및 조명으로 장식되어 있습니다.
이 지역은 강과 초목이 너무 아름다워서 한국의 시골 지역에서 휴식을 취하게합니다.
그리고 앞뒤로 다른 자전거가 있기 때문에 너무 빨리 또는 너무 느리게 달리지 않도록하십시오.
우리는 단지 장소, 휴식 공간의 작은 폭포와 기차 타기가 출구로가는 것을 좋아했습니다. 이 여행을 좋아했습니다.
BTW, 모든 연령대에 권장됩니다.
","20190806"
